,Precision,Precision,Recall,Recall,F1,F1
,mean,std,mean,std,mean,std
Label,,,,,,
Subjective,0.29164024385949705,0.03626142116816777,0.5212072434607646,0.045392327368458246,0.37360460594987577,0.040013292859510795
Ambiguous,0.48154815894233566,0.03545787695843194,0.6968388520971303,0.04490024549351735,0.5691886235807162,0.036723592145473785
Nonverifiable,0.3721428420585141,0.027933263864718314,0.6059877038225073,0.04765851197454004,0.46099200847606026,0.034199173099621595
Negative,0.5676005410721349,0.047525071580101705,0.802855631940772,0.05905136533025658,0.663679739986898,0.04056609467472492
Vague,0.4252484211323558,0.05000398308041692,0.6611261668172237,0.04773233484631306,0.5164310958023182,0.045868052280938904
